date,time,cash_value,stock_value,options_value
2024-01-21,18:00:00,2771.67,4427.96,3752.26
2024-01-21,19:00:00,2780.64,4449.92,3722.07
2024-01-21,20:00:00,2777.83,4448.63,3727.77
2024-01-21,21:00:00,2785.56,4443.18,3726.63
2024-01-21,22:00:00,2787.41,4439.23,3727.97
2024-01-21,23:00:00,2792.4,4418.47,3745.75
2024-01-22,00:00:00,2784.06,4427.05,3745.45
2024-01-22,01:00:00,2783.19,4444.23,3729.07
2024-01-22,02:00:00,2773.59,4442.91,3740.18
2024-01-22,03:00:00,2768.25,4426.93,3761.56
2024-01-22,04:00:00,2762.6,4407.65,3785.43
2024-01-22,05:00:00,2757.99,4425.05,3772.13
2024-01-22,06:00:00,2761.47,4434.67,3760.97
2024-01-22,07:00:00,2770.95,4456.39,3730.58
2024-01-22,08:00:00,2780.22,4458.11,3718.77
2024-01-22,09:00:00,2775.29,4474.28,3707.78
2024-01-22,10:00:00,2784.86,4466.84,3704.51
2024-01-22,11:00:00,2784.13,4474.01,3696.51
2024-01-22,12:00:00,2778.73,4483.82,3692.17
2024-01-22,13:00:00,2783.33,4472.48,3700.78
2024-01-22,14:00:00,2782.01,4455.72,3718.4
2024-01-22,15:00:00,2784.95,4476.41,3695.73
2024-01-22,16:00:00,2779.96,4460.28,3716.25
2024-01-22,17:00:00,2776.16,4439.18,3742.84
2024-01-22,18:00:00,2780.65,4418.59,3760.66
2024-01-22,19:00:00,2784.6,4413.18,3760.8
2024-01-22,20:00:00,2784.13,4400.37,3775.16
2024-01-22,21:00:00,2791.25,4392.61,3776.5
2024-01-22,22:00:00,2788.62,4383.3,3786.33
2024-01-22,23:00:00,2792.69,4383.26,3782.2
2024-01-23,00:00:00,2794.27,4403.6,3759.35
2024-01-23,01:00:00,2798.13,4421.85,3739.06
2024-01-23,02:00:00,2793.27,4424.9,3739.74
2024-01-23,03:00:00,2804.22,4446.97,3708.22
2024-01-23,04:00:00,2802.48,4459.72,3695.99
2024-01-23,05:00:00,2812.75,4456.02,3689.15
2024-01-23,06:00:00,2817.26,4450.23,3691.73
2024-01-23,07:00:00,2815.72,4467.93,3675.56
2024-01-23,08:00:00,2809.01,4480.31,3672.2
2024-01-23,09:00:00,2805.05,4468.53,3689.76
2024-01-23,10:00:00,2801.13,4476.03,3685.67
2024-01-23,11:00:00,2800.25,4474.31,3690.02
2024-01-23,12:00:00,2801.95,4469.67,3694.15
2024-01-23,13:00:00,2808.0,4477.64,3682.27
2024-01-23,14:00:00,2800.91,4461.62,3706.99
2024-01-23,15:00:00,2797.49,4481.42,3691.6
2024-01-23,16:00:00,2808.71,4470.98,3692.17
2024-01-23,17:00:00,2808.65,4479.33,3684.92
2024-01-23,18:00:00,2811.37,4491.1,3670.91
2024-01-23,19:00:00,2812.03,4474.46,3685.86
2024-01-23,20:00:00,2822.15,4494.45,3654.38
2024-01-23,21:00:00,2815.68,4495.72,3658.69
2024-01-23,22:00:00,2821.82,4497.5,3650.75
2024-01-23,23:00:00,2812.02,4476.23,3682.22
2024-01-24,00:00:00,2806.39,4469.71,3694.3
2024-01-24,01:00:00,2808.09,4453.01,3709.58
2024-01-24,02:00:00,2801.67,4437.98,3731.25
2024-01-24,03:00:00,2801.24,4453.74,3715.85
2024-01-24,04:00:00,2807.45,4475.22,3687.26
2024-01-24,05:00:00,2817.03,4489.86,3665.25
2024-01-24,06:00:00,2826.49,4505.84,3641.01
2024-01-24,07:00:00,2828.03,4502.4,3642.81
2024-01-24,08:00:00,2825.02,4521.32,3626.55
2024-01-24,09:00:00,2826.01,4510.87,3637.22
2024-01-24,10:00:00,2824.11,4530.73,3621.31
2024-01-24,11:00:00,2813.3,4537.54,3623.85
2024-01-24,12:00:00,2808.4,4557.62,3607.82
2024-01-24,13:00:00,2802.6,4576.33,3597.65
2024-01-24,14:00:00,2803.09,4576.42,3596.6
2024-01-24,15:00:00,2800.18,4559.06,3617.55
2024-01-24,16:00:00,2792.05,4543.29,3642.4
2024-01-24,17:00:00,2792.98,4544.75,3638.68
2024-01-24,18:00:00,2800.86,4552.7,3622.8
2024-01-24,19:00:00,2791.02,4574.02,3613.63
2024-01-24,20:00:00,2796.92,4580.55,3602.94
2024-01-24,21:00:00,2790.2,4569.82,3618.87
2024-01-24,22:00:00,2786.16,4578.56,3615.66
2024-01-24,23:00:00,2796.92,4582.93,3600.36
2024-01-25,00:00:00,2788.25,4567.08,3626.81
2024-01-25,01:00:00,2789.54,4586.43,3607.9
2024-01-25,02:00:00,2795.96,4568.35,3621.81
2024-01-25,03:00:00,2792.11,4581.72,3611.94
2024-01-25,04:00:00,2795.61,4575.96,3612.51
2024-01-25,05:00:00,2799.08,4553.82,3630.54
2024-01-25,06:00:00,2789.52,4554.65,3638.14
2024-01-25,07:00:00,2788.36,4553.29,3640.33
2024-01-25,08:00:00,2797.54,4558.23,3626.75
2024-01-25,09:00:00,2793.37,4559.99,3627.39
2024-01-25,10:00:00,2793.25,4566.33,3621.32
2024-01-25,11:00:00,2793.23,4563.75,3622.77
2024-01-25,12:00:00,2798.91,4581.54,3597.9
2024-01-25,13:00:00,2790.64,4603.22,3584.23
2024-01-25,14:00:00,2784.06,4594.39,3600.37
2024-01-25,15:00:00,2789.37,4578.06,3613.16
2024-01-25,16:00:00,2795.8,4587.75,3598.15
2024-01-25,17:00:00,2802.76,4567.35,3611.4
2024-01-25,18:00:00,2803.37,4572.92,3604.72
2024-01-25,19:00:00,2802.69,4562.78,3615.84
2024-01-25,20:00:00,2805.81,4553.26,3624.1
2024-01-25,21:00:00,2810.04,4563.99,3607.17
2024-01-25,22:00:00,2816.53,4565.07,3600.57
2024-01-25,23:00:00,2816.85,4548.94,3616.39
2024-01-26,00:00:00,2827.43,4533.26,3621.06
2024-01-26,01:00:00,2829.6,4534.33,3616.16
2024-01-26,02:00:00,2823.78,4516.46,3640.81
2024-01-26,03:00:00,2820.1,4508.08,3654.51
2024-01-26,04:00:00,2816.64,4489.28,3679.03
2024-01-26,05:00:00,2822.36,4506.51,3657.02
2024-01-26,06:00:00,2826.88,4491.4,3666.69
2024-01-26,07:00:00,2827.7,4510.03,3645.58
2024-01-26,08:00:00,2836.2,4490.35,3655.68
2024-01-26,09:00:00,2844.52,4510.63,3625.94
2024-01-26,10:00:00,2855.16,4494.57,3633.44
2024-01-26,11:00:00,2857.54,4505.0,3619.84
2024-01-26,12:00:00,2856.56,4522.07,3602.42
2024-01-26,13:00:00,2848.55,4516.9,3615.85
2024-01-26,14:00:00,2843.24,4506.16,3632.28
2024-01-26,15:00:00,2845.42,4522.77,3613.72
2024-01-26,16:00:00,2839.26,4527.79,3615.07
2024-01-26,17:00:00,2839.67,4530.24,3612.48
2024-01-26,18:00:00,2848.55,4543.46,3591.05
2024-01-26,19:00:00,2839.28,4536.75,3607.92
2024-01-26,20:00:00,2849.35,4528.13,3607.59
2024-01-26,21:00:00,2860.36,4530.16,3596.06
2024-01-26,22:00:00,2867.0,4515.73,3604.29
2024-01-26,23:00:00,2857.01,4496.93,3631.41
2024-01-27,00:00:00,2860.31,4477.21,3646.62
2024-01-27,01:00:00,2866.15,4493.95,3624.74
2024-01-27,02:00:00,2857.16,4474.27,3652.4
2024-01-27,03:00:00,2861.69,4492.47,3631.25
2024-01-27,04:00:00,2869.03,4475.51,3638.87
2024-01-27,05:00:00,2866.51,4488.69,3626.93
2024-01-27,06:00:00,2857.17,4469.17,3657.65
2024-01-27,07:00:00,2853.79,4468.37,3662.83
2024-01-27,08:00:00,2856.47,4483.08,3646.9
2024-01-27,09:00:00,2857.28,4474.89,3655.16
2024-01-27,10:00:00,2860.35,4469.62,3656.8
2024-01-27,11:00:00,2870.21,4453.03,3664.06
2024-01-27,12:00:00,2873.66,4453.49,3658.98
2024-01-27,13:00:00,2864.46,4456.39,3666.52
2024-01-27,14:00:00,2860.35,4463.12,3662.2
2024-01-27,15:00:00,2857.01,4454.92,3673.65
2024-01-27,16:00:00,2856.22,4468.68,3659.61
2024-01-27,17:00:00,2857.64,4484.46,3641.6
2024-01-27,18:00:00,2862.79,4492.52,3629.89
2024-01-27,19:00:00,2867.39,4493.71,3623.56
2024-01-27,20:00:00,2860.45,4494.73,3628.9
2024-01-27,21:00:00,2871.75,4504.73,3609.06
2024-01-27,22:00:00,2880.35,4488.13,3617.51
2024-01-27,23:00:00,2886.23,4466.15,3631.93
2024-01-28,00:00:00,2884.46,4477.88,3621.64
2024-01-28,01:00:00,2894.34,4492.5,3595.59
2024-01-28,02:00:00,2899.69,4499.79,3584.6
2024-01-28,03:00:00,2891.75,4505.81,3587.29
2024-01-28,04:00:00,2884.59,4491.26,3609.78
2024-01-28,05:00:00,2882.66,4506.5,3596.72
2024-01-28,06:00:00,2881.34,4523.28,3583.6
2024-01-28,07:00:00,2885.61,4531.38,3571.07
2024-01-28,08:00:00,2879.71,4510.36,3599.12
2024-01-28,09:00:00,2871.01,4489.82,3628.83
2024-01-28,10:00:00,2862.88,4495.29,3632.87
2024-01-28,11:00:00,2853.36,4509.35,3629.68
2024-01-28,12:00:00,2843.5,4507.11,3641.13
2024-01-28,13:00:00,2836.34,4485.89,3671.16
2024-01-28,14:00:00,2841.81,4465.46,3687.13
2024-01-28,15:00:00,2831.84,4485.59,3675.89
2024-01-28,16:00:00,2831.9,4493.24,3669.49
2024-01-28,17:00:00,2834.5,4511.02,3647.4
2024-01-28,18:00:00,2838.71,4525.57,3628.76
2024-01-28,19:00:00,2843.18,4524.87,3624.92
2024-01-28,20:00:00,2852.14,4519.98,3620.15
2024-01-28,21:00:00,2854.28,4513.01,3623.34
2024-01-28,22:00:00,2863.28,4510.93,3615.35
2024-01-28,23:00:00,2872.43,4517.93,3597.78
2024-01-29,00:00:00,2880.67,4517.0,3591.78
2024-01-29,01:00:00,2869.63,4529.38,3589.8
2024-01-29,02:00:00,2876.65,4518.95,3593.19
2024-01-29,03:00:00,2874.77,4539.32,3577.18
2024-01-29,04:00:00,2867.99,4549.3,3572.6
2024-01-29,05:00:00,2879.18,4540.0,3571.68
2024-01-29,06:00:00,2888.21,4521.88,3581.42
2024-01-29,07:00:00,2882.72,4506.36,3605.01
2024-01-29,08:00:00,2888.27,4519.53,3585.91
2024-01-29,09:00:00,2892.91,4523.78,3578.39
2024-01-29,10:00:00,2898.74,4511.42,3584.85
2024-01-29,11:00:00,2909.05,4526.93,3559.34
2024-01-29,12:00:00,2907.44,4523.1,3563.26
2024-01-29,13:00:00,2904.38,4538.05,3552.9
2024-01-29,14:00:00,2892.92,4545.19,3555.43
2024-01-29,15:00:00,2883.65,4532.31,3576.66
2024-01-29,16:00:00,2883.62,4528.84,3582.66
2024-01-29,17:00:00,2892.06,4549.28,3556.11
2024-01-29,18:00:00,2889.06,4549.85,3556.74
2024-01-29,19:00:00,2899.37,4538.88,3559.44
2024-01-29,20:00:00,2899.6,4553.4,3545.45
2024-01-29,21:00:00,2909.96,4555.24,3532.78
2024-01-29,22:00:00,2917.93,4552.74,3526.9
2024-01-29,23:00:00,2919.91,4572.85,3503.19
2024-01-30,00:00:00,2915.43,4566.27,3515.34
2024-01-30,01:00:00,2922.87,4582.8,3493.44
2024-01-30,02:00:00,2931.35,4563.89,3502.71
2024-01-30,03:00:00,2923.68,4580.56,3494.98
2024-01-30,04:00:00,2915.3,4593.28,3490.91
2024-01-30,05:00:00,2906.47,4606.78,3488.32
2024-01-30,06:00:00,2908.7,4620.08,3473.46
2024-01-30,07:00:00,2917.71,4617.43,3467.56
2024-01-30,08:00:00,2928.23,4607.58,3469.36
2024-01-30,09:00:00,2925.46,4588.44,3491.65
2024-01-30,10:00:00,2935.18,4589.61,3479.22
2024-01-30,11:00:00,2929.35,4597.44,3477.51
2024-01-30,12:00:00,2923.65,4593.67,3485.36
2024-01-30,13:00:00,2920.13,4587.54,3496.25
2024-01-30,14:00:00,2927.6,4578.88,3499.91
2024-01-30,15:00:00,2933.72,4557.36,3513.83
2024-01-30,16:00:00,2940.05,4562.82,3503.56
2024-01-30,17:00:00,2950.18,4556.53,3499.18
2024-01-30,18:00:00,2943.83,4574.61,3490.0
2024-01-30,19:00:00,2942.28,4554.65,3514.14
2024-01-30,20:00:00,2949.77,4535.87,3524.11
2024-01-30,21:00:00,2955.07,4526.79,3526.29
2024-01-30,22:00:00,2955.69,4545.73,3506.68
2024-01-30,23:00:00,2959.63,4526.45,3522.34
2024-01-31,00:00:00,2963.96,4532.86,3512.18
2024-01-31,01:00:00,2970.13,4549.26,3489.99
2024-01-31,02:00:00,2975.17,4535.61,3497.42
2024-01-31,03:00:00,2985.99,4514.89,3509.78
2024-01-31,04:00:00,2986.86,4507.02,3517.74
2024-01-31,05:00:00,2983.38,4490.77,3537.39
2024-01-31,06:00:00,2981.49,4491.36,3537.72
2024-01-31,07:00:00,2986.2,4480.09,3546.86
2024-01-31,08:00:00,2981.3,4477.03,3555.64
2024-01-31,09:00:00,2992.04,4468.05,3553.35
2024-01-31,10:00:00,2990.91,4453.0,3568.76
2024-01-31,11:00:00,2984.12,4470.54,3559.59
2024-01-31,12:00:00,2984.45,4451.07,3577.01
2024-01-31,13:00:00,2975.37,4468.94,3566.78
2024-01-31,14:00:00,2976.61,4452.49,3581.33
2024-01-31,15:00:00,2970.64,4445.27,3595.94
2024-01-31,16:00:00,2975.34,4445.06,3593.83
2024-01-31,17:00:00,2971.01,4444.91,3599.37
2024-01-31,18:00:00,2968.68,4462.67,3585.83
2024-01-31,19:00:00,2966.1,4483.48,3568.35
2024-01-31,20:00:00,2961.13,4500.77,3557.08
2024-01-31,21:00:00,2955.4,4479.64,3585.27
2024-01-31,22:00:00,2946.8,4484.04,3591.27
2024-01-31,23:00:00,2957.93,4496.84,3569.04
2024-02-01,00:00:00,2949.95,4514.26,3558.79
2024-02-01,01:00:00,2939.54,4493.72,3589.09
2024-02-01,02:00:00,2940.26,4478.23,3603.46
2024-02-01,03:00:00,2949.76,4500.98,3573.56
2024-02-01,04:00:00,2948.15,4489.84,3588.31
2024-02-01,05:00:00,2952.61,4493.19,3579.09
2024-02-01,06:00:00,2944.51,4488.92,3591.94
2024-02-01,07:00:00,2944.13,4484.62,3596.37
2024-02-01,08:00:00,2938.71,4504.15,3584.33
2024-02-01,09:00:00,2947.32,4504.9,3573.56
2024-02-01,10:00:00,2941.0,4514.64,3571.44
2024-02-01,11:00:00,2939.85,4515.48,3573.52
2024-02-01,12:00:00,2941.52,4534.37,3552.89
2024-02-01,13:00:00,2931.84,4533.87,3563.77
2024-02-01,14:00:00,2937.12,4541.89,3550.24
2024-02-01,15:00:00,2933.22,4541.65,3553.99
2024-02-01,16:00:00,2925.42,4558.01,3545.06
2024-02-01,17:00:00,2921.02,4545.61,3563.58
2024-02-01,18:00:00,2919.99,4534.84,3575.36
2024-02-01,19:00:00,2912.97,4524.24,3591.7
2024-02-01,20:00:00,2916.08,4508.89,3602.63
2024-02-01,21:00:00,2913.03,4503.81,3610.6
2024-02-01,22:00:00,2921.88,4505.39,3598.77
2024-02-01,23:00:00,2923.98,4527.06,3576.28
2024-02-02,00:00:00,2925.51,4517.12,3585.9
2024-02-02,01:00:00,2919.46,4534.33,3575.46
2024-02-02,02:00:00,2910.8,4538.28,3580.31
2024-02-02,03:00:00,2914.41,4517.35,3598.09
2024-02-02,04:00:00,2914.41,4497.99,3620.06
2024-02-02,05:00:00,2909.72,4476.73,3645.97
2024-02-02,06:00:00,2901.78,4485.64,3647.39
2024-02-02,07:00:00,2909.63,4495.46,3628.55
2024-02-02,08:00:00,2901.78,4496.37,3636.56
2024-02-02,09:00:00,2891.45,4489.15,3654.29
2024-02-02,10:00:00,2889.37,4505.84,3639.81
2024-02-02,11:00:00,2889.5,4513.19,3634.56
2024-02-02,12:00:00,2881.34,4508.0,3647.4
2024-02-02,13:00:00,2878.4,4497.61,3660.19
2024-02-02,14:00:00,2878.99,4511.28,3647.89
2024-02-02,15:00:00,2885.83,4509.27,3642.52
2024-02-02,16:00:00,2878.02,4528.87,3630.27
2024-02-02,17:00:00,2872.98,4540.41,3626.26
2024-02-02,18:00:00,2876.05,4533.29,3629.64
2024-02-02,19:00:00,2868.54,4527.3,3642.42
2024-02-02,20:00:00,2876.49,4515.82,3644.81
2024-02-02,21:00:00,2875.74,4495.56,3664.25
2024-02-02,22:00:00,2872.68,4498.69,3666.23
2024-02-02,23:00:00,2883.59,4477.96,3676.34
2024-02-03,00:00:00,2880.3,4474.43,3682.06
2024-02-03,01:00:00,2874.04,4467.06,3693.91
2024-02-03,02:00:00,2875.9,4485.26,3674.4
2024-02-03,03:00:00,2877.9,4500.66,3659.33
2024-02-03,04:00:00,2872.8,4508.6,3656.52
2024-02-03,05:00:00,2881.24,4529.09,3629.28
2024-02-03,06:00:00,2877.12,4510.07,3653.8
2024-02-03,07:00:00,2873.61,4488.58,3679.75
2024-02-03,08:00:00,2867.84,4483.36,3690.85
2024-02-03,09:00:00,2877.4,4504.94,3661.97
2024-02-03,10:00:00,2887.54,4502.57,3653.76
2024-02-03,11:00:00,2894.76,4500.02,3650.3
2024-02-03,12:00:00,2883.6,4493.11,3667.4
2024-02-03,13:00:00,2873.26,4510.64,3659.72
2024-02-03,14:00:00,2882.51,4523.33,3637.86
2024-02-03,15:00:00,2875.38,4519.66,3648.79
2024-02-03,16:00:00,2877.58,4506.62,3660.33
2024-02-03,17:00:00,2880.57,4527.58,3637.8
2024-02-03,18:00:00,2872.77,4530.33,3641.13
2024-02-03,19:00:00,2866.07,4509.59,3669.14
2024-02-03,20:00:00,2866.57,4516.41,3662.85
2024-02-03,21:00:00,2876.14,4519.28,3650.96
2024-02-03,22:00:00,2880.92,4504.53,3659.85
2024-02-03,23:00:00,2884.87,4483.59,3678.1
2024-02-04,00:00:00,2882.02,4505.63,3660.09
2024-02-04,01:00:00,2888.45,4511.9,3647.54
2024-02-04,02:00:00,2883.43,4516.85,3648.39
2024-02-04,03:00:00,2892.11,4509.05,3649.56
2024-02-04,04:00:00,2895.76,4502.34,3651.98
2024-02-04,05:00:00,2894.55,4502.46,3653.38
2024-02-04,06:00:00,2901.97,4499.3,3647.03
2024-02-04,07:00:00,2901.42,4478.16,3668.84
2024-02-04,08:00:00,2904.44,4470.29,3675.22
2024-02-04,09:00:00,2898.12,4465.43,3684.63
2024-02-04,10:00:00,2889.58,4487.71,3671.66
2024-02-04,11:00:00,2885.25,4483.06,3678.8
2024-02-04,12:00:00,2892.53,4468.5,3684.12
2024-02-04,13:00:00,2890.48,4468.75,3687.7
2024-02-04,14:00:00,2892.94,4483.78,3669.96
2024-02-04,15:00:00,2889.74,4482.38,3676.38
2024-02-04,16:00:00,2879.7,4484.55,3684.38
2024-02-04,17:00:00,2869.58,4497.3,3683.27
2024-02-04,18:00:00,2858.11,4482.6,3707.62
2024-02-04,19:00:00,2851.74,4485.95,3711.32
2024-02-04,20:00:00,2855.9,4498.49,3695.38
2024-02-04,21:00:00,2848.04,4487.22,3714.34
2024-02-04,22:00:00,2847.48,4472.57,3731.72
2024-02-04,23:00:00,2842.83,4488.16,3719.69
2024-02-05,00:00:00,2838.04,4485.71,3726.72
2024-02-05,01:00:00,2835.12,4479.11,3737.48
2024-02-05,02:00:00,2838.78,4479.34,3732.49
2024-02-05,03:00:00,2835.2,4459.1,3755.81
2024-02-05,04:00:00,2840.86,4456.32,3751.65
2024-02-05,05:00:00,2845.91,4472.12,3730.72
2024-02-05,06:00:00,2846.26,4463.53,3738.73
2024-02-05,07:00:00,2848.8,4473.45,3727.04
2024-02-05,08:00:00,2858.3,4471.96,3717.12
2024-02-05,09:00:00,2856.58,4493.47,3696.27
2024-02-05,10:00:00,2852.68,4497.23,3697.64
2024-02-05,11:00:00,2852.97,4485.4,3709.25
2024-02-05,12:00:00,2851.93,4489.72,3708.15
2024-02-05,13:00:00,2854.81,4477.09,3717.87
2024-02-05,14:00:00,2847.1,4487.22,3715.9
2024-02-05,15:00:00,2842.0,4494.71,3711.8
2024-02-05,16:00:00,2835.2,4507.91,3706.57
2024-02-05,17:00:00,2841.25,4501.21,3707.63
2024-02-05,18:00:00,2846.24,4483.13,3718.83
2024-02-05,19:00:00,2843.35,4495.27,3709.19
2024-02-05,20:00:00,2836.21,4495.67,3718.11
2024-02-05,21:00:00,2833.5,4488.18,3730.68
2024-02-05,22:00:00,2830.29,4497.76,3726.65
2024-02-05,23:00:00,2824.76,4491.67,3740.54
2024-02-06,00:00:00,2822.14,4498.03,3738.48
2024-02-06,01:00:00,2817.2,4489.94,3751.75
2024-02-06,02:00:00,2816.94,4477.63,3764.08
2024-02-06,03:00:00,2824.73,4462.56,3772.15
2024-02-06,04:00:00,2815.94,4446.39,3795.63
2024-02-06,05:00:00,2808.77,4464.81,3786.26
2024-02-06,06:00:00,2804.96,4463.56,3793.7
2024-02-06,07:00:00,2807.04,4475.53,3780.64
2024-02-06,08:00:00,2799.47,4478.39,3787.07
2024-02-06,09:00:00,2794.41,4496.54,3774.27
2024-02-06,10:00:00,2796.42,4495.68,3774.62
2024-02-06,11:00:00,2801.04,4503.07,3761.96
2024-02-06,12:00:00,2801.32,4517.28,3745.74
2024-02-06,13:00:00,2812.07,4527.34,3723.84
2024-02-06,14:00:00,2820.73,4535.57,3707.27
2024-02-06,15:00:00,2818.12,4547.92,3697.19
2024-02-06,16:00:00,2817.94,4546.31,3697.7
2024-02-06,17:00:00,2809.81,4538.52,3712.04
2024-02-06,18:00:00,2813.44,4516.64,3730.85
2024-02-06,19:00:00,2808.43,4515.02,3736.41
2024-02-06,20:00:00,2818.53,4516.66,3723.26
2024-02-06,21:00:00,2817.07,4528.49,3711.25
2024-02-06,22:00:00,2814.57,4543.78,3697.03
2024-02-06,23:00:00,2813.47,4546.28,3696.68
2024-02-07,00:00:00,2804.87,4568.18,3684.28
2024-02-07,01:00:00,2813.74,4558.75,3686.05
2024-02-07,02:00:00,2806.04,4578.0,3675.72
2024-02-07,03:00:00,2795.36,4564.99,3699.8
2024-02-07,04:00:00,2799.3,4558.41,3701.28
2024-02-07,05:00:00,2809.11,4550.28,3701.55
2024-02-07,06:00:00,2802.28,4558.54,3701.07
2024-02-07,07:00:00,2800.31,4568.8,3693.79
2024-02-07,08:00:00,2808.33,4551.86,3701.71
2024-02-07,09:00:00,2799.61,4566.29,3694.92
2024-02-07,10:00:00,2794.46,4554.08,3711.17
2024-02-07,11:00:00,2790.28,4558.56,3711.75
2024-02-07,12:00:00,2791.24,4577.55,3693.41
2024-02-07,13:00:00,2781.06,4575.33,3704.74
2024-02-07,14:00:00,2790.28,4597.55,3675.32
2024-02-07,15:00:00,2795.26,4586.64,3679.46
2024-02-07,16:00:00,2804.91,4603.42,3652.17
2024-02-07,17:00:00,2808.4,4619.47,3632.8
2024-02-07,18:00:00,2818.96,4604.22,3639.36
2024-02-07,19:00:00,2820.23,4611.23,3632.32
2024-02-07,20:00:00,2823.2,4591.61,3647.44
2024-02-07,21:00:00,2824.99,4609.08,3629.39
2024-02-07,22:00:00,2829.54,4601.78,3631.42
2024-02-07,23:00:00,2824.9,4607.12,3631.08
2024-02-08,00:00:00,2824.69,4606.31,3633.2
2024-02-08,01:00:00,2820.66,4618.78,3625.27
2024-02-08,02:00:00,2811.03,4619.3,3633.88
2024-02-08,03:00:00,2816.81,4614.56,3634.4
2024-02-08,04:00:00,2806.81,4625.52,3632.4
2024-02-08,05:00:00,2809.39,4614.8,3643.18
2024-02-08,06:00:00,2809.19,4605.41,3655.13
2024-02-08,07:00:00,2803.38,4620.74,3647.65
2024-02-08,08:00:00,2795.71,4618.04,3659.19
2024-02-08,09:00:00,2785.01,4616.33,3670.79
2024-02-08,10:00:00,2777.9,4604.42,3691.94
2024-02-08,11:00:00,2778.55,4583.38,3714.88
2024-02-08,12:00:00,2787.25,4574.94,3713.62
2024-02-08,13:00:00,2783.26,4589.69,3701.34
2024-02-08,14:00:00,2782.16,4596.35,3694.07
2024-02-08,15:00:00,2787.28,4610.87,3674.93
2024-02-08,16:00:00,2793.53,4605.13,3673.13
2024-02-08,17:00:00,2798.91,4620.8,3651.2
2024-02-08,18:00:00,2804.35,4600.21,3666.38
2024-02-08,19:00:00,2807.36,4607.03,3656.51
2024-02-08,20:00:00,2810.15,4611.74,3649.71
2024-02-08,21:00:00,2816.27,4612.66,3643.11
2024-02-08,22:00:00,2807.74,4611.93,3651.59
2024-02-08,23:00:00,2799.37,4604.75,3668.04
2024-02-09,00:00:00,2800.43,4588.99,3682.38
2024-02-09,01:00:00,2810.5,4601.28,3660.94
2024-02-09,02:00:00,2808.93,4603.96,3660.77
2024-02-09,03:00:00,2817.24,4617.47,3638.31
2024-02-09,04:00:00,2821.93,4636.44,3613.97
2024-02-09,05:00:00,2828.15,4639.87,3602.83
2024-02-09,06:00:00,2819.39,4624.69,3626.16
2024-02-09,07:00:00,2818.24,4620.74,3631.58
2024-02-09,08:00:00,2828.25,4610.15,3633.16
2024-02-09,09:00:00,2829.36,4607.2,3634.77
2024-02-09,10:00:00,2832.11,4623.07,3615.84
2024-02-09,11:00:00,2825.22,4640.73,3603.87
2024-02-09,12:00:00,2833.76,4649.35,3588.63
2024-02-09,13:00:00,2844.48,4665.13,3564.36
2024-02-09,14:00:00,2840.72,4645.72,3587.94
2024-02-09,15:00:00,2837.41,4650.16,3585.41
2024-02-09,16:00:00,2837.46,4667.23,3569.33
2024-02-09,17:00:00,2836.82,4668.8,3570.62
2024-02-09,18:00:00,2831.03,4651.43,3594.37
2024-02-09,19:00:00,2834.33,4653.75,3587.7
2024-02-09,20:00:00,2834.77,4652.26,3589.75
2024-02-09,21:00:00,2836.56,4655.14,3583.24
2024-02-09,22:00:00,2830.58,4646.17,3597.8
2024-02-09,23:00:00,2829.54,4628.6,3615.71
2024-02-10,00:00:00,2828.11,4626.73,3620.99
2024-02-10,01:00:00,2829.58,4636.97,3611.59
2024-02-10,02:00:00,2835.79,4653.14,3588.19
2024-02-10,03:00:00,2845.85,4665.15,3566.45
2024-02-10,04:00:00,2844.16,4672.79,3561.82
2024-02-10,05:00:00,2838.79,4655.24,3586.43
2024-02-10,06:00:00,2842.2,4665.28,3571.44
2024-02-10,07:00:00,2833.08,4651.03,3594.76
2024-02-10,08:00:00,2830.53,4643.17,3606.24
2024-02-10,09:00:00,2826.84,4630.72,3622.16
2024-02-10,10:00:00,2835.61,4648.28,3594.17
2024-02-10,11:00:00,2829.44,4660.67,3588.7
2024-02-10,12:00:00,2826.32,4672.65,3577.83
2024-02-10,13:00:00,2815.66,4688.39,3574.36
2024-02-10,14:00:00,2809.25,4701.28,3566.36
2024-02-10,15:00:00,2815.53,4714.23,3547.86
2024-02-10,16:00:00,2823.44,4704.45,3550.29
2024-02-10,17:00:00,2815.53,4704.62,3558.17
2024-02-10,18:00:00,2819.94,4686.77,3571.08
2024-02-10,19:00:00,2825.98,4687.32,3566.52
2024-02-10,20:00:00,2821.56,4669.82,3589.14
2024-02-10,21:00:00,2825.92,4685.7,3568.85
2024-02-10,22:00:00,2822.53,4684.61,3572.16
2024-02-10,23:00:00,2811.41,4705.06,3560.78
2024-02-11,00:00:00,2813.06,4705.55,3558.09
2024-02-11,01:00:00,2803.14,4700.6,3574.28
2024-02-11,02:00:00,2814.43,4705.2,3559.86
2024-02-11,03:00:00,2806.22,4696.79,3577.29
2024-02-11,04:00:00,2800.36,4683.55,3595.41
2024-02-11,05:00:00,2795.67,4690.94,3591.56
2024-02-11,06:00:00,2803.11,4699.78,3576.79
2024-02-11,07:00:00,2810.11,4696.68,3572.26
2024-02-11,08:00:00,2821.08,4708.9,3548.72
2024-02-11,09:00:00,2820.12,4691.04,3569.56
2024-02-11,10:00:00,2821.69,4712.47,3547.63
2024-02-11,11:00:00,2822.9,4697.67,3560.13
2024-02-11,12:00:00,2825.34,4685.26,3570.7
